PROJET;EMET;PHASE;LOT;NIVEAU;ZONE;TYPE DE DOCUMENT;Numéro de document;INDICE;Libellé du document;Dernier indice;Date dépôt GED;Date de réception papier;Ajouté par;Chemin vers le fichier;Commentaire libre;Réponse commentaire libre;Date demande visaRIVAT Architectes;Retard visaRIVAT Architectes;Date visaRIVAT Architectes;VisaRIVAT Architectes;Visa prévuRIVAT Architectes;Numéro chrono visaRIVAT Architectes;Numéro interne visaRIVAT Architectes;Commentaire visaRIVAT Architectes;Réponse commentaire visaRIVAT Architectes;Date demande visaSCAU;Retard visaSCAU;Date visaSCAU;VisaSCAU;Visa prévuSCAU;Numéro chrono visaSCAU;Numéro interne visaSCAU;Commentaire visaSCAU;Réponse commentaire visaSCAU;Date demande visaJLL INGENIERIE;Retard visaJLL INGENIERIE;Date visaJLL INGENIERIE;VisaJLL INGENIERIE;Visa prévuJLL INGENIERIE;Numéro chrono visaJLL INGENIERIE;Numéro interne visaJLL INGENIERIE;Commentaire visaJLL INGENIERIE;Réponse commentaire visaJLL INGENIERIE;Date demande visaBTP Consultant;Retard visaBTP Consultant;Date visaBTP Consultant;VisaBTP Consultant;Visa prévuBTP Consultant;Numéro chrono visaBTP Consultant;Numéro interne visaBTP Consultant;Commentaire visaBTP Consultant;Réponse commentaire visaBTP Consultant;Date demande visaADVENIO ENV;Retard visaADVENIO ENV;Date visaADVENIO ENV;VisaADVENIO ENV;Visa prévuADVENIO ENV;Numéro chrono visaADVENIO ENV;Numéro interne visaADVENIO ENV;Commentaire visaADVENIO ENV;Réponse commentaire visaADVENIO ENV;Date demande visaADVENIO COM;Retard visaADVENIO COM;Date visaADVENIO COM;VisaADVENIO COM;Visa prévuADVENIO COM;Numéro chrono visaADVENIO COM;Numéro interne visaADVENIO COM;Commentaire visaADVENIO COM;Réponse commentaire visaADVENIO COM;Date demande visa42 CONSULTING;Retard visa42 CONSULTING;Date visa42 CONSULTING;Visa42 CONSULTING;Visa prévu42 CONSULTING;Numéro chrono visa42 CONSULTING;Numéro interne visa42 CONSULTING;Commentaire visa42 CONSULTING;Réponse commentaire visa42 CONSULTING;Date demande visaACOUSTB - EGIS;Retard visaACOUSTB - EGIS;Date visaACOUSTB - EGIS;VisaACOUSTB - EGIS;Visa prévuACOUSTB - EGIS;Numéro chrono visaACOUSTB - EGIS;Numéro interne visaACOUSTB - EGIS;Commentaire visaACOUSTB - EGIS;Réponse commentaire visaACOUSTB - EGIS;Date demande visaARCORA;Retard visaARCORA;Date visaARCORA;VisaARCORA;Visa prévuARCORA;Numéro chrono visaARCORA;Numéro interne visaARCORA;Commentaire visaARCORA;Réponse commentaire visaARCORA;Date demande visaJLL;Retard visaJLL;Date visaJLL;VisaJLL;Visa prévuJLL;Numéro chrono visaJLL;Numéro interne visaJLL;Commentaire visaJLL;Réponse commentaire visaJLL;Date demande visaKHEPHREN;Retard visaKHEPHREN;Date visaKHEPHREN;VisaKHEPHREN;Visa prévuKHEPHREN;Numéro chrono visaKHEPHREN;Numéro interne visaKHEPHREN;Commentaire visaKHEPHREN;Réponse commentaire visaKHEPHREN;Date demande visaLAND;Retard visaLAND;Date visaLAND;VisaLAND;Visa prévuLAND;Numéro chrono visaLAND;Numéro interne visaLAND;Commentaire visaLAND;Réponse commentaire visaLAND;Date demande visaPh. A;Retard visaPh. A;Date visaPh. A;VisaPh. A;Visa prévuPh. A;Numéro chrono visaPh. A;Numéro interne visaPh. A;Commentaire visaPh. A;Réponse commentaire visaPh. A;Date demande visaSOCOTEC;Retard visaSOCOTEC;Date visaSOCOTEC;VisaSOCOTEC;Visa prévuSOCOTEC;Numéro chrono visaSOCOTEC;Numéro interne visaSOCOTEC;Commentaire visaSOCOTEC;Réponse commentaire visaSOCOTEC;Date demande visaANTEA;Retard visaANTEA;Date visaANTEA;VisaANTEA;Visa prévuANTEA;Numéro chrono visaANTEA;Numéro interne visaANTEA;Commentaire visaANTEA;Réponse commentaire visaANTEA;Date demande visaMOVVEO;Retard visaMOVVEO;Date visaMOVVEO;VisaMOVVEO;Visa prévuMOVVEO;Numéro chrono visaMOVVEO;Numéro interne visaMOVVEO;Commentaire visaMOVVEO;Réponse commentaire visaMOVVEO;Column162;Column163;Column164;Column165;Column166
MDLF;SET;EXE;MEX;TNX;TTZ;DET;1070;A;BAL - Boitier SADAP Version 05 du 12-01-2024.dwg;DI;19/01/2024;;Javier ABAD;/04 - DOCUMENTS D'EXECUTION/Lot 05 - Men. Ext. - Murs rideaux/02 - Pieces Graphiques;;;19/01/2024;-40;13/03/2024;VAOB;;2255;22;"Alina TRYBULSKI :
• Sous réserve de la synthèse générale
• Sous réserve de l'avis du BCT
• Sous réserve des remarques architecte
• Sous réserve des remarques Arcora
Transmettre documents demandés par ces derniers pour validation.";;19/01/2024;;22/01/2024;VSO;;2230;;"David QUERE :
Intégration à dessiner caché dans jardinière";;;;;;;;;;;19/01/2024;;26/01/2024;SUS;;2002;;"Georgio RAHMOUCH :
Nombres et surfaces des ouvrants sous réserve du PV.";;19/01/2024;-6;08/02/2024;HM;;1994;;;;;;;;;;;;;19/01/2024;-3;05/02/2024;HM;;623;;;;;;;;;;;;;19/01/2024;-13;15/02/2024;VAO;;181;;"STIELTJES Romain :
VAO

Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;DPR;EXE;MEX;TNX;TTZ;DOC;3007;A;Avis EFFECTIS - recoupement de fumée MR T2.pdf;DI;16/01/2024;;Javier ABAD;/04 - DOCUMENTS D'EXECUTION/Lot 05 - Men. Ext. - Murs rideaux/01 - Pieces Ecrite;;;16/01/2024;-58;27/03/2024;HM;;2285;;;;16/01/2024;;17/01/2024;HM;;2216;;;;;;;;;;;;;16/01/2024;;22/01/2024;FAV;;1873;;;;16/01/2024;-13;12/02/2024;HM;;2012;;;;;;;;;;;;;16/01/2024;-6;05/02/2024;HM;;631;;;;;;;;;;;;;16/01/2024;-31;01/03/2024;HM;;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;LCM;EXE;FAC;TNX;TTZ;CLP;1072;F;Calepinage façade MDLF - zone Equitone.pdf;DI;18/12/2023;;Javier ABAD;/04 - DOCUMENTS D'EXECUTION/Lot 04 - Façades/02 - Pieces Graphiques;;;18/12/2023;-63;04/03/2024;VAO;;2250;12;"Alina TRYBULSKI :
•	Sous réserve de validation SCAU, ARCORA, BTP CONSULTANTS et SYNTHESE GENERALE dont autocontrôle de la cohérence avec plans de Setal.
•	Sous réserve du visa sans observations des notes de calcul, fiches produit et essais associés.

Autres observations:
La façade est aujourd’hui en phase OPR et les multiples détails de jonctions demandés sur ce visa par SCAU n’ont pas été fournis (notamment la jonction entre l’ équitone et les pierres en façade MDLF Sud, les jonctions entre la structure de l’extension bois et le revêtement équitone posé en biais…) Par conséquent et sans support visé concernant ces détails leur réalisation sera refusée sur site si jugée non satisfaisante.";;18/12/2023;;21/12/2023;VAO;;2045;;"Syeva ROEST :
Voir document annoté";;;;;;;;;;;18/12/2023;-24;24/01/2024;FAV;;1966;;;;18/12/2023;-100;10/04/2024;VSO;;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18/12/2023;-10;11/01/2024;VAO;;179;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;LCM;EXE;FAC;TNX;TTZ;CLP;1072;D;Calepinage façade MDLF - zone Equitone.pdf;;22/08/2023;;Martin ANACHE;/04 - DOCUMENTS D'EXECUTION/Lot 04 - Façades/02 - Pieces Graphiques;;;22/08/2023;-6;11/09/2023;VAO;;1471;6;"Alina TRYBULSKI :
•	Sous réserve de validation SCAU, ARCORA, BTP CONSULTANTS et SYNTHESE GENERALE
•	Voir annotations sur plans
•	Sous réserve du visa sans observations des notes de calcul, fiches produit et essais associés.
•	Teinte des fixations visibles à préciser et faire valider par l'architecte.
•	La teinte des éléments métalliques est le RAL 1013 mat et non pas 1014.
•	Voir annotations et demandes sur plan.";;22/08/2023;;29/08/2023;VAO;;1320;;"Syeva ROEST :
Voir fiche visa";;;;;;;;;;;22/08/2023;;25/08/2023;FAV;;1018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/08/2023;-20;25/09/2023;VAO;;108;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;LCM;EXE;FAC;TNX;TTZ;CLP;1072;C;Calepinage façade MDLF - zone Equitone.pdf;;24/07/2023;;Javier ABAD;/04 - DOCUMENTS D'EXECUTION/Lot 04 - Façades/02 - Pieces Graphiques;;;;;11/08/2023;VAOB;;1209;5;"Alina TRYBULSKI :
Avec la pièce jointe";;;;26/07/2023;VAOB;;1091;;"Syeva ROEST :
ANNULE ET REMPLACE
Voir fiche visa + documents joints annotés";;;;;;;;;;;24/07/2023;-5;11/08/2023;FAV;;1004;;;;24/07/2023;-1;07/08/2023;HM;;966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/07/2023;;26/07/2023;VAO;;101;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
24/07/2023
RIVAT Architectes -> VAOB
Alina TRYBULSKI :
•	Sous réserve de validation SCAU, ARCORA, BTP CONSULTANTS et SYNTHESE GENERALE
•	Voir annotations sur plans
•	Vérifier cohérence avec carnets de mext pour toutes les façades. Confirmer que c’est fait, donner réponse écrite
•	Sous réserve du visa sans observations des notes de calcul, fiches produit et essais associés.
•	Teinte des fixations visibles à préciser et faire valider par l'architecte.
•	Transmettre notes d’essais, calculs à valider par le BCT et Arcora.";"EXE
24/07/2023
SCAU -> VAOB
Syeva ROEST :
Voir fiche visa + documents joints annotés";;;
MDLF;LCM;EXE;FAC;TNX;TTZ;CLP;1072;A;Calepinage façade MDLF - zone Equitone.pdf;;12/06/2023;;Henri DE LAPLAGNOLLE;/04 - DOCUMENTS D'EXECUTION/Lot 04 - Façades/02 - Pieces Graphiques;;;12/06/2023;-4;29/06/2023;VAOB;;1027;3;"Alina TRYBULSKI :
•	Sous réserve de validation SCAU, ARCORA, BTP CONSULTANTS. 
•	Voir annotations sur plans
•	Vérifier cohérence avec carnets de mext pour toutes les façades également celles déjà visées.";;12/06/2023;-3;28/06/2023;VAOB;;891;VISA SCAU FAC 02;"Syeva ROEST :
Voir fiche visa + documents joints";;12/06/2023;;22/06/2023;HM;;360;;;;12/06/2023;-7;03/07/2023;SUS;;720;;"Georgio RAHMOUCH :
Le système de bardage rapporté doit faire l'objet d'un Avis Technique ou Document Technique d'Application (DTA) en cours de validité. Nous le transmettre. 
La mise en œuvre doit être conforme à ce document. Les chevilles sont sous Evaluation Technique Européenne (ETE)";;12/06/2023;;12/06/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/06/2023;-2;28/06/2023;VAO;;79;VAO;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;LCM;EXE;FAC;TNX;TTZ;CLP;1071;J;Calepinage façade BALARD et pointe.pdf;DI;18/12/2023;;Javier ABAD;/04 - DOCUMENTS D'EXECUTION/Lot 04 - Façades/02 - Pieces Graphiques;;;18/12/2023;-36;06/02/2024;VAO;;2116;11;"Alina TRYBULSKI :
•	Sous réserve de validation SCAU, ARCORA, BTP CONSULTANTS et SYNTHESE GENERALE
•	Voir CR de réunion ARCORA CR de visite ARCORA du 07/09/2023 concernant les pierres réemployées du 08/09/2023
•	Sous réserve du visa sans observations des notes de calcul, fiches produit et essais associés.
•	Voir plans annotés avec synthèse entre mext et pierres à vérifier sur site.";;;;21/12/2023;VAO;;2041;;"Syeva ROEST :
ANNULE ET REMPLACE

Bien faire la synthèse avec SETAL et METAL CREATION selon leurs derniers indices (grille ventilation parking, porte parking, porte accès vélos, grille local EDF, porte local EDF, T4 sas, T4 sas commerce, ...)
Non validé : 2 pierres de mêmes dimensions superposées (coté Place carrée, entrée commerce).

Voir document annoté";;;;;;;;;;;18/12/2023;-24;24/01/2024;FAV;;1967;;;;18/12/2023;-100;10/04/2024;VSO;;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18/12/2023;-10;11/01/2024;VAO;;178;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
18/12/2023
SCAU -> VAO
Syeva ROEST :
Bien faire la synthèse avec SETAL et METAL CREATION selon leurs derniers indices (grille ventilation parking, porte parking, porte accès vélos, grille local EDF, porte local EDF, T4 sas, T4 sas commerce, ...)
Non validé : 2 pierres de mêmes dimensions superposées (coté Place carrée, entrée commerce).

Voir document annoté";;;;
MDLF;LCM;EXE;FAC;TNX;TTZ;CLP;1071;H;Calepinage façade BALARD et pointe.pdf;;14/09/2023;;Javier ABAD;/04 - DOCUMENTS D'EXECUTION/Lot 04 - Façades/02 - Pieces Graphiques;;;14/09/2023;-8;06/10/2023;VAOB;;1489;;"Alina TRYBULSKI :
•	Sous réserve de validation SCAU, ARCORA, BTP CONSULTANTS et SYNTHESE GENERALE
•	Voir CR de réunion ARCORA CR de visite ARCORA du 07/09/2023 concernant les pierres réemployées du 08/09/2023
•	Sous réserve du visa sans observations des notes de calcul, fiches produit et essais associés.

•	Teinte des fixations visibles à préciser et faire valider par l'architecte.
•	Important : pierres manquantes au niveau de la façade de loggia. A compléter et transmettre plan pour cette partie.
•	Façade pointe avec balcons, il est inscrit sur les plans : Bandeau en pierres nouvelles à prévoir sur cette partie : Expliquer ce que cela implique : épaisseur de joints, jonction avec pierres réemployées, etc. 
•	Façade pointe, rangée de pierres entre deux baies : confirmer le type de fixation au vu des membranes presque jointives autour des deux baies et faire valider par ARCORA et BTP Consultants.";;14/09/2023;;15/09/2023;VAO;;1407;;"David QUERE :
Voir visa ci-joint 

A notre sens il faut régler le problème des pierres de la loggia avant, mais peut-être cela viendra en 2eme temps. On a donc conservé cette remarque. 

Ok pour nous si quelques remarques respectées";;;;;;;;;;;14/09/2023;-21;19/10/2023;FAV;;1187;;;;14/09/2023;-54;21/11/2023;HM;;1521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/09/2023;;25/09/2023;VAO;;109;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;LCM;EXE;FAC;TNX;TTZ;CLP;1071;F;Calepinage façade BALARD et pointe.pdf;;20/07/2023;;Javier ABAD;/04 - DOCUMENTS D'EXECUTION/Lot 04 - Façades/02 - Pieces Graphiques;;;20/07/2023;;21/07/2023;VAO;;1190;4;"Alina TRYBULSKI :
•	Sous réserve de validation SCAU, ARCORA, BTP CONSULTANTS. 
•	Voir annotations sur plans
•	Vérifier cohérence avec carnets de mext pour toutes les façades.";;20/07/2023;-1;03/08/2023;VAO;;1173;;"David QUERE :
Voir commentaire sur plan exe ci-joint

Voir annexe DWG SCAU pour référence. 

Corriger toutes les superpositions de joints, minimum 8cm entre 2 joints";;;;;;;;;;;20/07/2023;;27/07/2023;FAV;;897;;;;20/07/2023;-5;07/08/2023;HM;;965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/07/2023;;26/07/2023;VAO;;100;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;LCM;EXE;FAC;TNX;TTZ;CLP;1071;E;Calepinage façade BALARD.pdf;;10/07/2023;;Henri DE LAPLAGNOLLE;/04 - DOCUMENTS D'EXECUTION/Lot 04 - Façades/02 - Pieces Graphiques;;;10/07/2023;;;;24/07/2023;;;;;10/07/2023;;;;24/07/2023;;;;;;;;;;;;;;10/07/2023;;;;24/07/2023;;;;;10/07/2023;;;;24/07/2023;;;;;;;;;;;;;;;;;;;;;;;10/07/2023;;10/07/2023;PI;;;;;;10/07/2023;;18/07/2023;VAO;;92;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;LCM;EXE;FAC;TNX;TTZ;CLP;1071;B;Calepinage façade BALARD et pointe.pdf;;24/05/2023;;Martin ANACHE;/04 - DOCUMENTS D'EXECUTION/Lot 04 - Façades/02 - Pieces Graphiques;"#1 Martin ANACHE :
indice B : ajout de détails / calepinage identique à l'indice A";Aucune réponse au commentaire #1;24/05/2023;-5;12/06/2023;VAOB;;984;2;"Alina TRYBULSKI :
•	Sous réserve de validation SCAU, ARCORA, BTP CONSULTANTS. Attention, le plan de SCAU transmis précédemment a été modifié – voir VISA SCAU sur le même indice :

Nous avons apporté une dernière modification, afin de perdre moins de pierres, et proposer un rythme semi-aléatoire de disposition des pierres:
- Suppression des pierres de largeur 50.8cm pour des petites pierres de 30.9cm, correspondant à la division en 2 pierres à partir d'1 existante.

Voir ci-joint calepinage le principe de calepinage en version DWG et PDF, à partir de votre fichier EXE pour permettre une prise en compte de la modification plus rapide.

Validation de la pierre de 4cm en socle.
Modification pour colonnes sèches : portillon avec revêtement pierre, position à définir.

•	Sous réserve de synthèse générale

•	Apporter réponses écrites aux observations de ARCORA de la réunion du 24/05/2023 sur site dernier à savoir :

- Comment sont prévues les fixations des pierres de moins de 10 cm de largeur ?

- ARCORA alerte LCM sur la possible dilation des profils alu support des pierres avec joint de 7mm.

- Etudier la possibilité de laquer les parties visibles des rails alu entre les pierres (avant mise en œuvre des pierres). Teinte à communiquer par SCAU.

- ARCORA demande d'effectuer des tests d’arrachement :

o	sur béton existant,
o	sur inserts ( fournir à minima un écrit avec avis technique de la part du fabricant si pas de test)

- Analyse pétrographique: ARCORA demande des résultats sur pierre existante vs pierre neuve. Fournir note de calcul.

•	Les niveaux de sols indiqués ne correspondent pas aux niveaux ajustées en exe

•	Pm, engravures de certaines pierres avec adressage, nom architecte, etc. à prévoir. Au cas où le passage de la pierre à 4cm obligerait de changement de système de fixation, il est nécessaire de définir les positions des engravures sur pierres (tels que noms des rues , numérotations, etc.. ) en amont.

•	Transmettre détails en coupe de tous les acrotères avec niveaux réels

•	Attention, complexe d’épaisseur des façades :

CF mail de Martin Anache suite à la réunion du 08/06/2023 :

Vu en séance ce jour pour exécution :
o	Pointe côté Balard, tous niveaux  :

•	nu propriété à +14cm de la façade béton
•	nu pierre à +18cm de la façade béton (3cm de pierre + 5 cm de vide + 10cm d’isolant) tous niveaux
•	nu modénature en débord de 4cm de la pierre comme sur les autres façades

o	Pointe côté MDLF RDC / R+1
•	Nu propriété : +14cm de la façade béton
•	Nu mur rideau : + 14cm de la façade béton
•	Nu pierre : + 18cm de la façade béton  

o	Pointe côté MDLF du R+2 au R+7 :
•	Nu propriété : +14cm de la façade béton
•	Nu mur rideau épine : 18cm (Nota en cours d’étude par SCAU, possiblement revu à 14cm avec des bandeaux devant les nez de planchers)
•	Nu pierre : + 18cm de la façade béton  

•	Façade rue Balard : 
o	Indiquer ce qui se passe en PH R+7
o	Modifications architectes – voir visa SCAU au-dessus
o	Transmettre calepinage des pierres sur retournements de façades sur balcons
o	Pm, détail d’intégration des sorties colonnes sèches et pierres à transmettre

•	Façade pointe rue Balard : 
Attention synthèse avec la structure des balcons risque d’interférer avec les pierres. Transmettre cette façade avec synthèse structure balcons intégrée.

•	Façade pointe rue MDLF
o	R+7: prendre en compte la FTM O1 
o	Transmettre détail d’acrotère";;;;19/06/2023;VAOB;;837;;"Syeva ROEST :
Mise à jour du 19 JUIN 2023 / Voir ci-joint calepinage le principe de calepinage en version DWG et PDF, à partir de votre fichier EXE pour permettre une prise en compte de la modification plus rapide.

Le dessin de la pointe a été modifié suite information de l'emprise réduite des châssis du lot MEX - SETAL.

Voir PJ";;;;;;;;;;;24/05/2023;-26;03/07/2023;FAV;;732;;;;24/05/2023;-2;09/06/2023;HM;;792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/05/2023;-7;14/06/2023;VAO;;60;;"STIELTJES Romain :
VAO 

Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE

SCAU -> VAOB
David QUERE :
Mise à jour du 16 JUIN 2023 / Voir ci-joint calepinage le principe de calepinage en version DWG et PDF, à partir de votre fichier EXE pour permettre une prise en compte de la modification plus rapide. 

Le dessin de la pointe doit être modifiée suite information de l'emprise réduite des châssis du lot MEX - SETAL. A venir lundi prochain.";"EXE
24/05/2023
SCAU -> VAOB
David QUERE :
Nous avons apporté une dernière modification, afin de perdre moins de pierres, et proposer un rythme semi-aléatoire de disposition des pierres:
- Suppression des pierres de largeur 50.8cm pour des petites pierres de 30.9cm, correspondant à la division en 2 pierres à partir d'1 existante. 

Voir ci-joint calepinage le principe de calepinage en version DWG et PDF, à partir de votre fichier EXE pour permettre une prise en compte de la modification plus rapide. 

Validation de la pierre de 4cm en socle. 
Modification pour colonnes sèches: portillon avec revêtement pierre, position à définir.";;;
MDLF;LCM;EXE;FAC;RDC;EXT;DET;1;A;Principe trappe en façade.pdf;DI;15/12/2023;;Juliette Pasquesoone;/04 - DOCUMENTS D'EXECUTION/Lot 04 - Façades/02 - Pieces Graphiques;;;15/12/2023;-39;06/02/2024;VAO;;2117;12;"Alina TRYBULSKI :
- Sous réserve de synthèse générale et validation des BE concernés.
- Transmettre des dessins en plan et coupe avec les dimensions réelles des trappes après synthèse avec les éléments de parements de façade. Ces dessins doivent permettre de juger de l'intégration de cet élément dans la façade avec alignements, épaisseurs de joints, etc. Confirmer la possibilité d'habillage pierre de la trappe. Transmettre le mode de fixation des pierres à la trappe.";;15/12/2023;-6;04/01/2024;VAO;;2128;;"Syeva ROEST :
- Adapter les dimensions de la trappe à celles ou au moins une des trappes dessinées sur le plan de calepinage rue Balard.
- Confirmer que les trappes des doubles colonnes sèches puissent supporter le poids de 2 pierres, sinon prévoir 2 trappes
- Montrer le principe de fixation des pierres sur la trappe";;;;;;;;;;;15/12/2023;;;-119;29/12/2023;;;;;15/12/2023;;15/12/2023;HM;;1812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/12/2023;-13;11/01/2024;VAO;;177;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;SET;EXE;MEX;TNX;TTZ;DET;1053;B;façade rdc t4.pdf;DI;14/12/2023;;Corinne MARTINEZ;/04 - DOCUMENTS D'EXECUTION/Lot 05 - Men. Ext. - Murs rideaux/02 - Pieces Graphiques;;;14/12/2023;-29;26/01/2024;VAO;;2098;19;"Alina TRYBULSKI :
•	Sous réserve de la synthèse générale.
•	Sous réserve de l'avis du BCT
•	Sous réserve des remarques architecte
•	Sous réserve des remarques Arcora";;14/12/2023;-6;03/01/2024;VSO;;2119;;;;;;;;;;;;;14/12/2023;-75;11/03/2024;FAV;;2084;;;;14/12/2023;-42;08/02/2024;HM;;1930;;;;;;;;;;;;;14/12/2023;-6;03/01/2024;HM;;474;;;;;;;;;;;;;14/12/2023;;21/12/2023;VAO;;162;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;SET;EXE;MEX;TNX;TTZ;DET;1053;A;façade rdc t4.pdf;;23/10/2023;;Corinne MARTINEZ;/04 - DOCUMENTS D'EXECUTION/Lot 05 - Men. Ext. - Murs rideaux/02 - Pieces Graphiques;;;30/10/2023;-16;29/11/2023;VAO;;1773;;"Romain MATHEY :
Sous réserve de la synthèse.
Sous réserve de l'avis du BCT
Sous réserve des remarques architecte
Sous réserve des remarques Arcora";;30/10/2023;;13/11/2023;VAO;;1738;;"Syeva ROEST :
Voir fiche visa";;;;;;;;;;;30/10/2023;;;;13/11/2023;;;;;30/10/2023;;;;13/11/2023;;;;;;;;;;;;;;30/10/2023;-3;15/11/2023;HM;;279;;;;;;;;;;;;;30/10/2023;;03/11/2023;VAO;;133;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;SET;EXE;MEX;TNX;TTZ;DET;1083;A;MDLF-SET-EXE-MEX-TNX-TTZ-DET-1083-A.pdf;DI;14/12/2023;;Corinne MARTINEZ;/04 - DOCUMENTS D'EXECUTION/Lot 05 - Men. Ext. - Murs rideaux/02 - Pieces Graphiques;;;14/12/2023;;;-120;28/12/2023;;;;;14/12/2023;-8;05/01/2024;VAO;;2134;MDLF SET EXE MEX TNX TTZ DET 1083 A - VISA VAO SCAU;"David QUERE :
Voir visa ci-joint, refs et annexes";;;;;;;;;;;14/12/2023;-75;11/03/2024;FAV;;2086;;;;14/12/2023;-42;08/02/2024;HM;;1929;;;;;;;;;;;;;14/12/2023;-6;03/01/2024;HM;;475;;;;;;;;;;;;;14/12/2023;;21/12/2023;VAO;;161;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;SET;EXE;MEX;TNX;TTZ;DAF;44;A;MDLF – SET – EXE – MEX – TTN – TTZ – DAF – 0044 - Arrêt mécanique glissière TS5000.xlsx.pdf;DI;08/12/2023;;Cindy VAXELAIRE;/04 - DOCUMENTS D'EXECUTION/Lot 05 - Men. Ext. - Murs rideaux/03 - Fiche Technique Produit;;;14/12/2023;-85;22/03/2024;HM;;2265;;"Alina TRYBULSKI :
Sous réserve de validation Arcora, BTP Consultants, SCAU et synthèse générale.";;14/12/2023;;19/12/2023;HM;;2033;;;;;;;;;;;;;14/12/2023;-75;11/03/2024;FAV;;2076;;;;14/12/2023;-8;05/01/2024;HM;;1830;;;;;;;;;;;;;14/12/2023;-6;03/01/2024;HM;;499;;;;;;;;;;;;;14/12/2023;;21/12/2023;VAO;;159;;"STIELTJES Romain :
Voir fiche visa en pièce jointe";"Cindy VAXELAIRE :
Voir DAF 0031 - Ferme porte en applique TS5000 GEZE.
Il n'y a pas d' avis technique sur les fermes portes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
