PROJET;EMET;PHASE;LOT;ZONE;TYPE DE DOCUMENT;Numéro;INDICE;Libellé du document;Dernier indice;Date dépôt GED;Date de réception papier;Ajouté par;Chemin vers le fichier;Date demande visaMOEXE;Retard visaMOEXE;Date visaMOEXE;VisaMOEXE;Visa prévuMOEXE;Numéro chrono visaMOEXE;Numéro interne visaMOEXE;Commentaire visaMOEXE;Réponse commentaire visaMOEXE;Date demande visaMOE ENV;Retard visaMOE ENV;Date visaMOE ENV;VisaMOE ENV;Visa prévuMOE ENV;Numéro chrono visaMOE ENV;Numéro interne visaMOE ENV;Commentaire visaMOE ENV;Réponse commentaire visaMOE ENV;Date demande visaCOST MANAGER;Retard visaCOST MANAGER;Date visaCOST MANAGER;VisaCOST MANAGER;Visa prévuCOST MANAGER;Numéro chrono visaCOST MANAGER;Numéro interne visaCOST MANAGER;Commentaire visaCOST MANAGER;Réponse commentaire visaCOST MANAGER;Date demande visaMOE CET;Retard visaMOE CET;Date visaMOE CET;VisaMOE CET;Visa prévuMOE CET;Numéro chrono visaMOE CET;Numéro interne visaMOE CET;Commentaire visaMOE CET;Réponse commentaire visaMOE CET;Date demande visaMOE ACOUSTICIEN;Retard visaMOE ACOUSTICIEN;Date visaMOE ACOUSTICIEN;VisaMOE ACOUSTICIEN;Visa prévuMOE ACOUSTICIEN;Numéro chrono visaMOE ACOUSTICIEN;Numéro interne visaMOE ACOUSTICIEN;Commentaire visaMOE ACOUSTICIEN;Réponse commentaire visaMOE ACOUSTICIEN;Date demande visaMOE CUISINE;Retard visaMOE CUISINE;Date visaMOE CUISINE;VisaMOE CUISINE;Visa prévuMOE CUISINE;Numéro chrono visaMOE CUISINE;Numéro interne visaMOE CUISINE;Commentaire visaMOE CUISINE;Réponse commentaire visaMOE CUISINE;Date demande visaMOE AV;Retard visaMOE AV;Date visaMOE AV;VisaMOE AV;Visa prévuMOE AV;Numéro chrono visaMOE AV;Numéro interne visaMOE AV;Commentaire visaMOE AV;Réponse commentaire visaMOE AV;Date demande visaMOE IoT / BOS;Retard visaMOE IoT / BOS;Date visaMOE IoT / BOS;VisaMOE IoT / BOS;Visa prévuMOE IoT / BOS;Numéro chrono visaMOE IoT / BOS;Numéro interne visaMOE IoT / BOS;Commentaire visaMOE IoT / BOS;Réponse commentaire visaMOE IoT / BOS;Date demande visaCoordinateur SSI;Retard visaCoordinateur SSI;Date visaCoordinateur SSI;VisaCoordinateur SSI;Visa prévuCoordinateur SSI;Numéro chrono visaCoordinateur SSI;Numéro interne visaCoordinateur SSI;Commentaire visaCoordinateur SSI;Réponse commentaire visaCoordinateur SSI;Date demande visaPréventionniste;Retard visaPréventionniste;Date visaPréventionniste;VisaPréventionniste;Visa prévuPréventionniste;Numéro chrono visaPréventionniste;Numéro interne visaPréventionniste;Commentaire visaPréventionniste;Réponse commentaire visaPréventionniste;Date demande visaBureau de contrôle;Retard visaBureau de contrôle;Date visaBureau de contrôle;VisaBureau de contrôle;Visa prévuBureau de contrôle;Numéro chrono visaBureau de contrôle;Numéro interne visaBureau de contrôle;Commentaire visaBureau de contrôle;Réponse commentaire visaBureau de contrôle;Date demande visaCoordinateur SPS;Retard visaCoordinateur SPS;Date visaCoordinateur SPS;VisaCoordinateur SPS;Visa prévuCoordinateur SPS;Numéro chrono visaCoordinateur SPS;Numéro interne visaCoordinateur SPS;Commentaire visaCoordinateur SPS;Réponse commentaire visaCoordinateur SPS;Date demande visaMOE ECLAIRAGE;Retard visaMOE ECLAIRAGE;Date visaMOE ECLAIRAGE;VisaMOE ECLAIRAGE;Visa prévuMOE ECLAIRAGE;Numéro chrono visaMOE ECLAIRAGE;Numéro interne visaMOE ECLAIRAGE;Commentaire visaMOE ECLAIRAGE;Réponse commentaire visaMOE ECLAIRAGE;Date demande visaMOE PAYSAGISTE;Retard visaMOE PAYSAGISTE;Date visaMOE PAYSAGISTE;VisaMOE PAYSAGISTE;Visa prévuMOE PAYSAGISTE;Numéro chrono visaMOE PAYSAGISTE;Numéro interne visaMOE PAYSAGISTE;Commentaire visaMOE PAYSAGISTE;Réponse commentaire visaMOE PAYSAGISTE;Date demande visaMOE SECURITY-IT;Retard visaMOE SECURITY-IT;Date visaMOE SECURITY-IT;VisaMOE SECURITY-IT;Visa prévuMOE SECURITY-IT;Numéro chrono visaMOE SECURITY-IT;Numéro interne visaMOE SECURITY-IT;Commentaire visaMOE SECURITY-IT;Réponse commentaire visaMOE SECURITY-IT;Date demande visaARCHI;Retard visaARCHI;Date visaARCHI;VisaARCHI;Visa prévuARCHI;Numéro chrono visaARCHI;Numéro interne visaARCHI;Commentaire visaARCHI;Réponse commentaire visaARCHI;Date demande visaCOMMISSIONING;Retard visaCOMMISSIONING;Date visaCOMMISSIONING;VisaCOMMISSIONING;Visa prévuCOMMISSIONING;Numéro chrono visaCOMMISSIONING;Numéro interne visaCOMMISSIONING;Commentaire visaCOMMISSIONING;Réponse commentaire visaCOMMISSIONING;Date demande visaMOE CVC/PLB;Retard visaMOE CVC/PLB;Date visaMOE CVC/PLB;VisaMOE CVC/PLB;Visa prévuMOE CVC/PLB;Numéro chrono visaMOE CVC/PLB;Numéro interne visaMOE CVC/PLB;Commentaire visaMOE CVC/PLB;Réponse commentaire visaMOE CVC/PLB;Date demande visaMOE CFO/CFA/GTB;Retard visaMOE CFO/CFA/GTB;Date visaMOE CFO/CFA/GTB;VisaMOE CFO/CFA/GTB;Visa prévuMOE CFO/CFA/GTB;Numéro chrono visaMOE CFO/CFA/GTB;Numéro interne visaMOE CFO/CFA/GTB;Commentaire visaMOE CFO/CFA/GTB;Réponse commentaire visaMOE CFO/CFA/GTB;Date demande visaMOA;Retard visaMOA;Date visaMOA;VisaMOA;Visa prévuMOA;Numéro chrono visaMOA;Numéro interne visaMOA;Commentaire visaMOA;Réponse commentaire visaMOA;Column195;Column196;Column197;Column198;Column199;Column200;Column201;Column202;Column203;Column204;Column205;Column206
LED;CLE;EXE;CFA;2ES;PLN;904;A;Terminaux VDI R2 ES.pdf;;13/06/2023;;davishen pillay;/302 - CFA-GTB/PLANS - DETAILS - COUPES;13/06/2023;-7;27/06/2023;VAO;;345;;"Polycarpe ANANI :
IOT à completer suivant visa BET";;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;13/06/2023;-6;;;;207;;"Patrick BOUTONNET :
manque IOT";;;;;;;;;;;;;;;;;;;;13/06/2023;-51;09/08/2023;NC;;149;;;;13/06/2023;-22;12/07/2023;VSO;;16;;;;;;;;;;;;;;;;;;;;;;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;13/06/2023;-15;05/07/2023;H;;171;;;;;;;;;;;;;13/06/2023;;;;20/06/2023;;;;;13/06/2023;-2;22/06/2023;VAO;;185;;"Mathilde THALOUARN :
VAO :
- Voir VISA CET";;13/06/2023;-17;07/07/2023;NC;;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;CLE;EXE;CFA;R2;PLN;903;A;Terminaux VDI R2.pdf;;13/06/2023;;davishen pillay;/302 - CFA-GTB/PLANS - DETAILS - COUPES;13/06/2023;-7;27/06/2023;VAO;;346;;"Polycarpe ANANI :
IOT à completer suivant visa BET";;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;13/06/2023;-6;;;;206;;"Patrick BOUTONNET :
manque IOT";;;;;;;;;;;;;;;;;;;;13/06/2023;-51;09/08/2023;NC;;150;;;;13/06/2023;-22;12/07/2023;VSO;;17;;;;;;;;;;;;;;;;;;;;;;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;13/06/2023;-15;05/07/2023;H;;172;;;;;;;;;;;;;13/06/2023;;;;20/06/2023;;;;;13/06/2023;-2;22/06/2023;VAO;;186;;"Mathilde THALOUARN :
VAO :
- Voir VISA CET
- Pour les 4 RJ45 - en boitier de sol au niveau des postes de travail et salles de réunion un détail d'exécution devra être fait en cohérence avec les dessins techniques du mobilier sur mesure";;13/06/2023;-17;07/07/2023;NC;;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;CLE;EXE;CFA;1ES;PLN;902;A;Terminaux VDI R1 ES.pdf;;13/06/2023;;davishen pillay;/302 - CFA-GTB/PLANS - DETAILS - COUPES;13/06/2023;-7;27/06/2023;VAO;;347;;"Polycarpe ANANI :
Prendre en compte avis Architecte. 
IOT à completer suivant visa BET";;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;13/06/2023;-6;;;;205;;"Patrick BOUTONNET :
Manque la partie IOT";;;;;;;;;;;;;;;;;;;;13/06/2023;-51;09/08/2023;NC;;151;;;;13/06/2023;-22;12/07/2023;VSO;;18;;;;;;;;;;;;;;;;;;;;;;13/06/2023;-17;07/07/2023;F;;18;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-06-13T16:07:08+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;13/06/2023;-15;05/07/2023;H;;173;;;;;;;;;;;;;13/06/2023;;;;20/06/2023;;;;;13/06/2023;-2;22/06/2023;VAO;;187;;"Mathilde THALOUARN :
VAO :
- Voir VISA CET
- Pour les 4 RJ45 - en boitier de sol au niveau des postes de travail et salles de réunion un détail d'exécution devra être fait en cohérence avec les dessins techniques du mobilier sur mesure";;13/06/2023;-17;07/07/2023;NC;;113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;CLE;EXE;CFA;R1;PLN;901;B;Terminaux VDI R1.pdf;;20/06/2023;;davishen pillay;/302 - CFA-GTB/PLANS - DETAILS - COUPES;20/06/2023;;27/06/2023;VAO;;343;;"Polycarpe ANANI :
voir avis BET";;20/06/2023;;;;27/06/2023;;;;;;;;;;;;;;20/06/2023;;;;;209;;"Patrick BOUTONNET :
manque IOT";;;;;;;;;;;;;;;;;;;;20/06/2023;-44;09/08/2023;NC;;142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/06/2023;;;;27/06/2023;;;;;;;;;;;;;;20/06/2023;-8;05/07/2023;H;;194;;;;;;;;;;;;;20/06/2023;;;;27/06/2023;;;;;20/06/2023;-4;30/06/2023;VAO;;329;;"Mathilde THALOUARN :
VAO :
- Voir avis MOE CET";;20/06/2023;-10;07/07/2023;NC;;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;CLE;EXE;CFA;R1;PLN;901;A;Terminaux VDI R1.pdf;;13/06/2023;;davishen pillay;/302 - CFA-GTB/PLANS - DETAILS - COUPES;13/06/2023;;;;20/06/2023;;;;;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;;;;;;;;;;13/06/2023;;;;20/06/2023;;;;;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;;;;;;;;;;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;13/06/2023;;;;20/06/2023;;;;;13/06/2023;;;;20/06/2023;;;;;13/06/2023;;;;20/06/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUM;EXE;SYA;R4;PLN;309;B;LED-DUM-EXE-SYA-R4-PLN-0309-B - Plan de synthèse R+4.pdf;;31/07/2023;;Sarah NGUYENVAN;/980 - SYNTHESE ARCHITECTURALE/PLANS;31/07/2023;-2;09/08/2023;VAO;;829;;"Polycarpe ANANI :
Voir avis architecte sur plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;31/07/2023;;31/07/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31/07/2023;;;;07/08/2023;;;;;31/07/2023;-1;07/08/2023;VAO;;679;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes.";"Sarah NGUYENVAN :
cf. retour ci-joint
 fr :  
LED-DUM-EXE-SYA-R4-PLN-0309-B - Plan de synthèse R+4 (VISA STU - RETOUR DZ).pdf";;;;;;;;;;;;;;;;;;;01/08/2023;-43;20/09/2023;NC;;185;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUM;EXE;SYA;R2;PLN;305;C;LED-DUM-EXE-SYA-R2-PLN-0305-C - Plan de synthèse R+2.pdf;;15/09/2023;;Sarah NGUYENVAN;/980 - SYNTHESE ARCHITECTURALE/PLANS;15/09/2023;-9;30/09/2023;VAO;;1238;;"Polycarpe ANANI :
Voir avis architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;19/09/2023;;19/09/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19/09/2023;;;;26/09/2023;;;;;15/09/2023;-6;28/09/2023;VAO;;1347;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes.";"Sarah NGUYENVAN :
cf retour
 fr :  
LED-DUM-EXE-SYA-R2-PLN-0305-C - Plan de synthèse R+2 - VISA STU Retour DZ.pdf";;;;;;;;;;;;;;;;;;;19/09/2023;;20/09/2023;NC;;183;;;;;;;;;;;;;;;;;;;;;;;;
LED;FBI;EXE;CLV;SS1;PLN;4;0;LED-FBI-EXE-CLV-SS1-PLN-0004-0 - PORTE 2VTX EI30 + FIXES EI60 - SS1-C03.pdf;;09/08/2023;;Dat NGUYEN;/402 - CLOISONS VITREES/PLANS & DETAILS FERM-BATI;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;-5;21/08/2023;F;;423;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-09T12:49:41+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;09/08/2023;-2;18/08/2023;REF;;919;;"Mathilde THALOUARN :
REF :
- Voir observations ci-jointes.
- Fournir plan de repérage des cloisons";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;FBI;EXE;CLV;R4;PLN;9;0;LED-FBI-EXE-CLV-R4-PLN-0009-0 -PORTE 2VTX VA & VIENT E60 + FIXES EI60 - R4-CLV2.1.pdf;;09/08/2023;;Dat NGUYEN;/402 - CLOISONS VITREES/PLANS & DETAILS FERM-BATI;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;-5;21/08/2023;F;;428;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-09T12:49:52+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;18/08/2023;REF;;914;;"Mathilde THALOUARN :
ERRATUM 
REF :
- Voir observations ci-jointes. 
- Fournir plan de repérage des cloisons.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
09/08/2023
ARCHI -> REF
Mathilde THALOUARN :
REF :
- Voir observations ci-jointes.
- Fournir plan de repérage des cloisons.";;;;;;;;;;;
LED;FBI;EXE;CLV;R1;PLN;8;0;LED-FBI-EXE-CLV-R1-PLN-0008-0 - FIXES EI60 46 dB Ra RC3 - R1-CLV5.pdf;;09/08/2023;;Dat NGUYEN;/402 - CLOISONS VITREES/PLANS & DETAILS FERM-BATI;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;-5;21/08/2023;F;;418;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-09T12:49:55+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;09/08/2023;-2;18/08/2023;VAO;;911;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;FBI;EXE;CLV;RDC;PLN;7;0;LED-FBI-EXE-CLV-RDC-PLN-0007-0 - PORTE 2VTX EI60 + FIXES EI60 - RDC-011A.pdf;;09/08/2023;;Dat NGUYEN;/402 - CLOISONS VITREES/PLANS & DETAILS FERM-BATI;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;-5;21/08/2023;F;;427;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-09T12:49:50+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;18/08/2023;REF;;915;;"Mathilde THALOUARN :
ERRATUM
REF :
- Voir observations ci-jointes.
- Fournir plan de repérage des cloisons.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
09/08/2023
ARCHI -> REF
Mathilde THALOUARN :
REF :
- Voir observations ci-jointes.
- Fournir plan de repérage des cloisons.";;;;;;;;;;;
LED;FBI;EXE;CLV;SS1;PLN;6;0;LED-FBI-EXE-CLV-SS1-PLN-0006-0 - PORTE 2VTX EI30 - SS1-LT09 & C05B.pdf;;09/08/2023;;Dat NGUYEN;/402 - CLOISONS VITREES/PLANS & DETAILS FERM-BATI;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;-5;21/08/2023;F;;420;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-09T12:49:37+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;09/08/2023;-2;18/08/2023;REF;;921;;"Mathilde THALOUARN :
REF :
- Voir observations ci-jointes.
- Fournir plan de repérage des cloisons";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;FBI;EXE;CLV;SS1;PLN;5;0;LED-FBI-EXE-CLV-SS1-PLN-0005-0 - PORTE 2VTX EI60 SS1-C05-.pdf;;09/08/2023;;Dat NGUYEN;/402 - CLOISONS VITREES/PLANS & DETAILS FERM-BATI;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;-5;21/08/2023;F;;422;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-09T12:49:39+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;09/08/2023;-2;18/08/2023;REF;;920;;"Mathilde THALOUARN :
REF :
- Voir observations ci-jointes.
- Fournir plan de repérage des cloisons";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;FBI;EXE;CLV;SS1;PLN;3;0;LED-FBI-EXE-CLV-SS1-PLN-0003-0 - PORTE 1VT EI30 38dB Ra + FIXES EI60 46 dB Ra - SS1.pdf;;09/08/2023;;Dat NGUYEN;/402 - CLOISONS VITREES/PLANS & DETAILS FERM-BATI;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;-5;21/08/2023;F;;424;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-09T12:49:44+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;09/08/2023;-2;18/08/2023;REF;;918;;"Mathilde THALOUARN :
REF :
- Voir observations ci-jointes.
- Fournir plan de repérage des cloisons";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;FBI;EXE;CLV;SS1;PLN;2;0;LED-FBI-EXE-CLV-SS1-PLN-0002-0 - PORTE 1VT EI30 RC2 38dB Ra + FIXES EI60 46 dB Ra - SS1-03.pdf;;09/08/2023;;Dat NGUYEN;/402 - CLOISONS VITREES/PLANS & DETAILS FERM-BATI;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;-5;21/08/2023;F;;425;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-09T12:49:46+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;09/08/2023;-2;18/08/2023;REF;;917;;"Mathilde THALOUARN :
REF :
- Voir observations ci-jointes.
- Fournir plan de repérage des cloisons";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;FBI;EXE;CLV;SS1;PLN;1;0;LED-FBI-EXE-CLV-SS1-PLN-0001-0 - PORTE 1VT EI30 38dB Ra + FIXES EI60 46 dB Ra - SS1-02.pdf;;09/08/2023;;Dat NGUYEN;/402 - CLOISONS VITREES/PLANS & DETAILS FERM-BATI;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;-5;21/08/2023;F;;426;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-09T12:49:48+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;09/08/2023;-2;18/08/2023;REF;;916;;"Mathilde THALOUARN :
REF :
- Voir observations ci-jointes.
- Fournir plan de repérage des cloisons";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;FBI;EXE;CLV;TNZ;PLN;10;0;PLAN DE REPERAGE FBI.pdf;;02/08/2023;;Cyrille SCHROERS;/402 - CLOISONS VITREES/PLANS & DETAILS FERM-BATI;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;-5;21/08/2023;F;;419;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-09T12:49:57+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/08/2023;;;;16/08/2023;;;;;09/08/2023;-2;18/08/2023;REF;;922;;"Mathilde THALOUARN :
REF :
Voir observations ci-jointes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;BRA;EXE;MIN;TNZ;NOM;8001;0;Tableau de portes.pdf;;07/06/2023;;Nicolas LEFEVRE;/402 - MENUISERIE INTERIEURE/TABLEAU DE PORTE;07/06/2023;;;;14/06/2023;;;;;07/06/2023;-14;28/06/2023;VSO;;100;;;;;;;;;;;;;07/06/2023;-12;;;;202;;;;07/06/2023;;;;14/06/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/06/2023;;;;14/06/2023;;;;;;;;;;;;;;07/06/2023;-23;07/07/2023;F;;16;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-06-07T15:08:24+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/06/2023;;;;14/06/2023;;;;;07/06/2023;-8;22/06/2023;VAO;;179;;"Mathilde THALOUARN :
VAO :
- Voir observations émises dans le document ci-joint
- Ce document est à valider impérativement par l'acousticien
- Ce document est à valider impérativement par le bureau de contrôle
- Ce document est à valider impérativement par le MOE Security";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;CLE;EXE;CFO;2ES;PLN;604;0;PLAN TERMINAUX CFO PB R+2 ES.pdf;;20/06/2023;;Mohammad Safdar;/301 - CFO/PLANS TERMINAUX PLANCHER BAS;20/06/2023;-31;28/07/2023;VAO;;598;;"Polycarpe ANANI :
prendre en compte avis architecte et BET";;20/06/2023;-1;28/06/2023;VSO;;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/06/2023;;;;27/06/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/06/2023;;;;27/06/2023;;;;;;;;;;;;;;20/06/2023;-10;06/07/2023;H;;270;;;;;;;;;;;;;20/06/2023;;;;27/06/2023;;;;;20/06/2023;-3;30/06/2023;VAO;;243;;"Mathilde THALOUARN :
VAO :
- Le plan de mobilier est en cours de finalisation. Une synthèse est à prévoir. 
- Un témoin de principe avecle mobilier est à réaliser.";;20/06/2023;-11;07/07/2023;NC;;76;;;;;;;;;;;;;27/06/2023;-22;26/07/2023;VAO;;49;;"Patrick BOUTONNET :
Voir commentaire sur les schémas ZR et CYBER : limiter à 4 nourrices dans ces zones par départ PCN et PCO
Dans les RESTROOM les radiateurs sont supprimer mais les attentes de convecteur sont maintenues, seule les les attentes dans les STORAGES sont supprimées 
Manque repérage des circuits pour des PC 32A dans la serveur ROOM : 1 départs par PC 32
sous réserve du ROOM by ROOM (pour la définition exacte des besoins) et des demandes d'attente ELEC inter lots";;;;;;;;;;;;;;;;;;;;;;
