Date dépôt GED;LOT;desc_lot;ZONE;NIVEAU;TYPE DE DOCUMENT;Categ_Docs;INDICE;Libellé du document;Dernier indice;Nombre  d'indice;Durée _versi_type_doc
27/06/2023;01A;Gros-œuvre;TZN;TNX;NDC;docs écris;C;Descente des charges du projet.pdf;;;
03/05/2023;01A;Gros-œuvre;TZN;TNX;NDC;docs écris;B;Descente des charges du projet.pdf;;;
28/02/2023;01A;Gros-œuvre;TZN;TNX;NDC;docs écris;A;Descente des charges du projet.pdf;;;
15/12/2023;15;Plomberie;TZN;RDC;PRE;docs graphiques;H;Plan de RÉSERVATIONS PLB - RDC.pdf;DI;;
15/12/2023;15;Plomberie;TZN;RDC;PRE;docs graphiques;G;Plan de RÉSERVATIONS PLB - RDC.pdf;;;
27/11/2023;15;Plomberie;TZN;RDC;PRE;docs graphiques;F;Plan de RÉSERVATIONS PLB - RDC.pdf;;;
07/09/2023;15;Plomberie;TZN;RDC;PRE;docs graphiques;E;Plan de RÉSERVATIONS PLB - RDC.pdf;;;
22/08/2023;15;Plomberie;TZN;RDC;PRE;docs graphiques;D;Plan de RÉSERVATIONS PLB - RDC.pdf;;;
01/06/2023;15;Plomberie;TZN;RDC;PRE;docs graphiques;B;Plan de RÉSERVATIONS PLB - RDC.pdf;;;
27/04/2023;15;Plomberie;TZN;RDC;PRE;docs graphiques;A;Plan de RÉSERVATIONS PLB - RDC.pdf;;;
15/12/2023;22;Equipements de cuisine;TZN;RDC;PLN;docs graphiques;A;Plan des réseaux frigorifique.pdf;DI;;
15/12/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;NDC;docs écris;D;BILAN ÉLECTRIQUE.pdf;DI;;
15/12/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;NDC;docs écris;C;BILAN ÉLECTRIQUE.pdf;;;
30/10/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;NDC;docs écris;B;BILAN ÉLECTRIQUE.pdf;;;
07/04/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;NDC;docs écris;A;BILAN ÉLECTRIQUE.pdf;;;
15/12/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;NDC;docs écris;A;LISTE DES POINTS.pdf;DI;;
14/12/2023;01A;Gros-œuvre;TZN;TNX;PFE;docs graphiques;C;Carnet de ferraillage voile de transfert SS2-SS1.pdf;DI;;
14/12/2023;01A;Gros-œuvre;TZN;TNX;PFE;docs graphiques;B;Carnet de ferraillage voile de transfert SS2-SS1.pdf;;;
14/12/2023;01A;Gros-œuvre;TZN;TNX;PFE;docs graphiques;A;Carnet de ferraillage voile de transfert SS2-SS1.pdf;;;
13/12/2023;15;Plomberie;TZN;TNX;NDC;docs écris;A;Note de calcul bouclages ECS.pdf;DI;;
13/12/2023;20;Gestion Technique du Bâtiment;TZN;SS1;PLN;docs graphiques;A;Plan d'implantation des terminaux GTB - Niveau SS1.pdf;DI;;
13/12/2023;20;Gestion Technique du Bâtiment;TZN;SS2;PLN;docs graphiques;A;Plan d'implantation des terminaux GTB - Niveau SS2.pdf;DI;;
13/12/2023;20;Gestion Technique du Bâtiment;TZN;SS3;PLN;docs graphiques;A;Plan d'implantation des terminaux GTB - Niveau SS3.pdf;DI;;
13/12/2023;20;Gestion Technique du Bâtiment;TZN;SS4;PLN;docs graphiques;A;Plan d'implantation des terminaux GTB - Niveau SS4.pdf;DI;;
13/12/2023;20;Gestion Technique du Bâtiment;TZN;SS5;PLN;docs graphiques;A;Plan d'implantation des terminaux GTB - Niveau SS5.pdf;DI;;
12/12/2023;01A;Gros-œuvre;A;TNX;PFE;docs graphiques;B;poutres à tabourets ES3.pdf;DI;;
02/11/2023;01A;Gros-œuvre;A;TNX;PFE;docs graphiques;A;poutres à tabourets ES3.pdf;;;
11/12/2023;15;Plomberie;TZN;TNX;DAF;docs écris;A;Echangeur récupération de chaleur GF CVC & Cuisine.pdf;DI;;
11/12/2023;01A;Gros-œuvre;A;TNX;NDC;docs écris;A;NDC de stabilité au feu des planchers collaborants zone 6.pdf;DI;;
11/12/2023;01A;Gros-œuvre;TZN;TNX;NDC;docs écris;B;Note de calcul des déformations des fers de rive sous façade.pdf;DI;;
02/11/2023;01A;Gros-œuvre;TZN;TNX;NDC;docs écris;A;Note de calcul des déformations des fers de rive sous façade.pdf;;;
08/12/2023;5;Cloisons - Doublages;C;R+2;PAQ;docs écris;A;Autocontrôles témoin palier ascenseurs.pdf;DI;;
07/12/2023;15;Plomberie;TZN;TNX;DAF;docs écris;A;Production ECS Fitness.pdf;DI;;
07/12/2023;01A;Gros-œuvre;TZN;TNX;PCO;docs graphiques;B;Escalier EI4.pdf;DI;;
14/09/2023;01A;Gros-œuvre;TZN;TNX;PCO;docs graphiques;A;Escalier EI4.pdf;;;
06/12/2023;15;Plomberie;TZN;NTT;PRX;docs graphiques;B;Plan de RÉSEAUX PLB - TT.pdf;DI;;
28/09/2023;15;Plomberie;TZN;NTT;PRX;docs graphiques;A;Plan de RÉSEAUX PLB - TT.pdf;;;
05/12/2023;17;Electricité courants forts;TZN;SS3;PRE;docs graphiques;G;PLAN DE RESERVATIONS CFO & CFA.pdf;DI;;
11/07/2023;17;Electricité courants forts;TZN;SS3;PRE;docs graphiques;F;PLAN DE RESERVATIONS CFO & CFA.pdf;;;
09/06/2023;17;Electricité courants forts;TZN;SS3;PRE;docs graphiques;E;PLAN DE RESERVATIONS CFO & CFA.pdf;;;
02/05/2023;17;Electricité courants forts;TZN;SS3;PRE;docs graphiques;D;PLAN DE RESERVATIONS CFO & CFA.pdf;;;
07/04/2023;17;Electricité courants forts;TZN;SS3;PRE;docs graphiques;C;PLAN DE RESERVATIONS CFO & CFA.pdf;;;
30/03/2023;17;Electricité courants forts;TZN;SS3;PRE;docs graphiques;B;PLAN DE RESERVATIONS CFO & CFA.pdf;;;
30/03/2023;17;Electricité courants forts;TZN;SS3;PRE;docs graphiques;A;PLAN DE RESERVATIONS CFO & CFA.pdf;;;
05/12/2023;17;Electricité courants forts;TZN;SS3;PRX;docs graphiques;H;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS3.pdf;DI;;
05/12/2023;17;Electricité courants forts;TZN;SS3;PRX;docs graphiques;G;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS3.pdf;;;
05/12/2023;17;Electricité courants forts;TZN;SS3;PRX;docs graphiques;F;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS3.pdf;;;
09/06/2023;17;Electricité courants forts;TZN;SS3;PRX;docs graphiques;E;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS3.pdf;;;
02/05/2023;17;Electricité courants forts;TZN;SS3;PRX;docs graphiques;D;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS3.pdf;;;
30/03/2023;17;Electricité courants forts;TZN;SS3;PRX;docs graphiques;C;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS3.pdf;;;
20/03/2023;17;Electricité courants forts;TZN;SS3;PRX;docs graphiques;A;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS3.pdf;;;
04/12/2023;01A;Gros-œuvre;TZN;TNX;PCO;docs graphiques;B;Zone 7 bis carnet de coffrage podium.pdf;DI;;
15/09/2023;01A;Gros-œuvre;TZN;TNX;PCO;docs graphiques;A;Zone 7 bis carnet de coffrage podium.pdf;;;
04/12/2023;01A;Gros-œuvre;TZN;SS1;PFE;docs graphiques;A;Zone 7bis : Ouvrages béton PHSS1 partie 2.pdf;DI;;
02/12/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+2;PRE;docs graphiques;G;PLAN DE RÉSERVATIONS CVCD - R2.pdf;DI;;
20/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+2;PRE;docs graphiques;F;PLAN DE RÉSERVATIONS CVCD - R2.pdf;;;
20/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+2;PRE;docs graphiques;E;PLAN DE RÉSERVATIONS CVCD - R2.pdf;;;
20/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+2;PRE;docs graphiques;D;PLAN DE RÉSERVATIONS CVCD - R2.pdf;;;
20/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+2;PRE;docs graphiques;C;PLAN DE RÉSERVATIONS CVCD - R2.pdf;;;
20/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+2;PRE;docs graphiques;B;PLAN DE RÉSERVATIONS CVCD - R2.pdf;;;
28/08/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+2;PRE;docs graphiques;A;PLAN DE RÉSERVATIONS CVCD - R2.pdf;;;
02/12/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+3;PRE;docs graphiques;C;PLAN DE RÉSERVATIONS CVCD - R3.pdf;DI;;
22/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+3;PRE;docs graphiques;B;PLAN DE RÉSERVATIONS CVCD - R3.pdf;;;
06/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+3;PRE;docs graphiques;A;PLAN DE RÉSERVATIONS CVCD - R3.pdf;;;
02/12/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+4;PRE;docs graphiques;C;PLAN DE RÉSERVATIONS CVCD - R4.pdf;DI;;
22/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+4;PRE;docs graphiques;B;PLAN DE RÉSERVATIONS CVCD - R4.pdf;;;
20/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+4;PRE;docs graphiques;A;PLAN DE RÉSERVATIONS CVCD - R4.pdf;;;
02/12/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+5;PRE;docs graphiques;B;PLAN DE RÉSERVATIONS CVCD - R5.pdf;DI;;
20/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+5;PRE;docs graphiques;A;PLAN DE RÉSERVATIONS CVCD - R5.pdf;;;
30/11/2023;01A;Gros-œuvre;TZN;TNX;PFE;docs graphiques;A;18.pdf;DI;;
30/11/2023;01A;Gros-œuvre;TZN;TNX;PLN;docs graphiques;A;Plan de calepinage des bacs zone 6.pdf;DI;;
29/11/2023;15;Plomberie;TZN;TNX;DAF;docs écris;A;Scellement chimique.pdf;DI;;
27/11/2023;15;Plomberie;TZN;TNX;DAF;docs écris;A;Adoucisseur.pdf;DI;;
27/11/2023;01A;Gros-œuvre;C;TNX;PCO;docs graphiques;B;Plans de coffrage ascenseur Asc 8.pdf;DI;;
06/11/2023;01A;Gros-œuvre;C;TNX;PCO;docs graphiques;A;Plans de coffrage ascenseur Asc 8.pdf;;;
25/11/2023;01A;Gros-œuvre;B;SS5;PFE;docs graphiques;B;Plans des chevetres et renforts du PHSS5 -ZONE B.pdf;DI;;
28/08/2023;01A;Gros-œuvre;B;SS5;PFE;docs graphiques;A;Plans des chevetres et renforts du PHSS5 -ZONE B.pdf;;;
25/11/2023;01A;Gros-œuvre;TZN;SS5;PFE;docs graphiques;B;Carnet de ferraillage voiles bâches à eau SS5.pdf;DI;;
03/11/2023;01A;Gros-œuvre;TZN;SS5;PFE;docs graphiques;A;Carnet de ferraillage voiles bâches à eau SS5.pdf;;;
24/11/2023;2;Etanchéité;TZN;TNX;PLN;docs graphiques;A;CALEPINAGE LAMES BOIS BALCONS ET TERRASSES.pdf;DI;;
24/11/2023;15;Plomberie;TZN;TNX;DAF;docs écris;A;Filtre autonettoyant.pdf;DI;;
23/11/2023;21;Appareils élévateurs;A;TNX;PGX;docs graphiques;D;Plan d'installation MC vélos AI7.pdf;DI;;
23/11/2023;21;Appareils élévateurs;A;TNX;PGX;docs graphiques;C;Plan d'installation MC vélos AI7.pdf;;;
07/07/2023;21;Appareils élévateurs;A;TNX;PGX;docs graphiques;A;Plan d'installation MC vélos AI7.pdf;;;
23/11/2023;01A;Gros-œuvre;A;TNX;ELV;docs graphiques;B;Elevation charpente métallique zone 6.pdf;DI;;
23/11/2023;01A;Gros-œuvre;A;TNX;ELV;docs graphiques;A;Elevation charpente métallique zone 6.pdf;;;
23/11/2023;7;Serrurerie - Métallerie;A;TNX;NDC;docs écris;B;GLF-EXE-DUM-07-TNX-A-NDC-8001-A NDC escaliers chambord.pdf;DI;;
23/11/2023;7;Serrurerie - Métallerie;A;TNX;NDC;docs écris;A;GLF-EXE-DUM-07-TNX-A-NDC-8001-A NDC escaliers chambord.pdf;;;
23/11/2023;17;Electricité courants forts;TZN;SS1;PMQ;docs graphiques;A;Maquettage TGBT IRVE1 & TGBT IRVE2.pdf;DI;;
22/11/2023;15;Plomberie;TZN;TNX;DAF;docs écris;A;Productions ECS.pdf;DI;;
20/11/2023;16;Sprinklage;TZN;SS5;DET;docs graphiques;D;PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR COUPES - NIV. SS5.pdf;DI;;
18/10/2023;16;Sprinklage;TZN;SS5;DET;docs graphiques;C;PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR COUPES - NIV. SS5.pdf;;;
30/06/2023;16;Sprinklage;TZN;SS5;DET;docs graphiques;B;PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR COUPES - NIV. SS5.pdf;;;
30/06/2023;16;Sprinklage;TZN;SS5;DET;docs graphiques;A;PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR COUPES - NIV. SS5.pdf;;;
20/11/2023;16;Sprinklage;TZN;SS5;DET;docs graphiques;D;PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR - NIVEAU SS5.pdf;DI;;
18/10/2023;16;Sprinklage;TZN;SS5;DET;docs graphiques;C;PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR - NIVEAU SS5.pdf;;;
30/06/2023;16;Sprinklage;TZN;SS5;DET;docs graphiques;B;PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR - NIVEAU SS5.pdf;;;
30/06/2023;16;Sprinklage;TZN;SS5;DET;docs graphiques;A;PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR - NIVEAU SS5.pdf;;;
30/10/2023;6;Cloisons - Doublages;TZN;TNX;DAF;docs écris;B;Bloc porte locaux ménage.pdf;;;
05/10/2023;6;Cloisons - Doublages;TZN;TNX;DAF;docs écris;A;Bloc porte locaux ménage.pdf;;;
07/03/2023;11;Revêtements de sols et murs durs;TZN;TNX;DAF;docs écris;A;SOUS COUCHE D'ISOLATION PHONIQUE SIPLAST ASSOUR CHAPE +.pdf;;;
14/11/2023;01A;Gros-œuvre;TZN;TNX;DAF;docs écris;A;DAF TRAME DE VERRE DE RAVALEMENT.pdf;DI;;
14/11/2023;01A;Gros-œuvre;TZN;TNX;DAF;docs écris;A;DAF PRAL F DE RAVALEMENT.pdf;DI;;
14/11/2023;01A;Gros-œuvre;TZN;TNX;DAF;docs écris;A;DAF PEINTURE BETON.pdf;DI;;
14/11/2023;01A;Gros-œuvre;TZN;TNX;DAF;docs écris;A;DAF LEVELL UNI DE RAVALEMENT.pdf;DI;;
14/11/2023;01A;Gros-œuvre;TZN;TNX;DAF;docs écris;A;DAF ISOLANT DE RAVALEMENT.pdf;DI;;
14/11/2023;01A;Gros-œuvre;TZN;TNX;DAF;docs écris;A;DAF FT CHEVILLE H3 DE RAVALEMENT.pdf;DI;;
14/11/2023;01A;Gros-œuvre;TZN;TNX;DAF;docs écris;A;DAF ENDUIT SUR ITE DE RAVALEMENT.pdf;DI;;
14/11/2023;01A;Gros-œuvre;TZN;TNX;DET;docs graphiques;A;DETAIL ISOLATION THERMIQUE SUR EDICULES TOITUTRE TERRASSE.pdf;DI;;
14/11/2023;01A;Gros-œuvre;TZN;NTT;PDR;docs graphiques;B;REPERAGE OUVRAGES DE RAVALEMENT EN TOITURE TERRASSE.pdf;DI;;
14/11/2023;01A;Gros-œuvre;TZN;NTT;PDR;docs graphiques;A;REPERAGE OUVRAGES DE RAVALEMENT EN TOITURE TERRASSE.pdf;;;
14/11/2023;01A;Gros-œuvre;TZN;TNX;DET;docs graphiques;B;"DETAIL ENDUIT MONOCOUCHE SUR ACROTERE TOITURE TERRASSE ET 
ACCES RAMPE PARKING ET EDICULES RDC.pdf";DI;;
14/11/2023;01A;Gros-œuvre;TZN;TNX;DET;docs graphiques;A;"DETAIL ENDUIT MONOCOUCHE SUR ACROTERE TOITURE TERRASSE ET 
ACCES RAMPE PARKING ET EDICULES RDC.pdf";;;
14/11/2023;01A;Gros-œuvre;TZN;RDC;PDR;docs graphiques;B;REPERAGE DES OUVRAGES DE RAVALEMENT AU RDC.pdf;DI;;
14/11/2023;01A;Gros-œuvre;TZN;RDC;PDR;docs graphiques;A;REPERAGE DES OUVRAGES DE RAVALEMENT AU RDC.pdf;;;
14/11/2023;15;Plomberie;TZN;TNX;DAF;docs écris;A;Bague étanche.pdf;DI;;
13/11/2023;15;Plomberie;TZN;TNX;DAF;docs écris;A;Compteur d'eau.pdf;DI;;
13/11/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;NDC;docs écris;B;DIMENSIONNEMENT DES GRILLES EXTÉRIEURES.pdf;DI;;
24/07/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;NDC;docs écris;A;DIMENSIONNEMENT DES GRILLES EXTÉRIEURES.pdf;;;
24/03/2023;19;Electricité courants faibles;TZN;TNX;DAF;docs écris;A;Fiche technique - Indicateur d'action.pdf;;;
13/11/2023;17;Electricité courants forts;TZN;SS1;PMQ;docs graphiques;A;Maquettage Poste HT BT SGX.pdf;DI;;
09/11/2023;15;Plomberie;TZN;TNX;DAF;docs écris;A;Détecteur de fuite.pdf;DI;;
09/11/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+6;PRE;docs graphiques;C;PLAN DE RÉSERVATIONS CVCD - R6.pdf;DI;;
26/10/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+6;PRE;docs graphiques;B;PLAN DE RÉSERVATIONS CVCD - R6.pdf;;;
25/09/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;R+6;PRE;docs graphiques;A;PLAN DE RÉSERVATIONS CVCD - R6.pdf;;;
09/11/2023;17;Electricité courants forts;TZN;R+6;PRX;docs graphiques;C;PLAN DE CHEMINS DE CÂBLES CFO & CFA_R6.pdf;DI;;
26/10/2023;17;Electricité courants forts;TZN;R+6;PRX;docs graphiques;B;PLAN DE CHEMINS DE CÂBLES CFO & CFA_R6.pdf;;;
22/09/2023;17;Electricité courants forts;TZN;R+6;PRX;docs graphiques;A;PLAN DE CHEMINS DE CÂBLES CFO & CFA_R6.pdf;;;
09/11/2023;17;Electricité courants forts;TZN;SS1;PMQ;docs graphiques;B;Maquettage Poste de livraison.pdf;DI;;
13/10/2023;17;Electricité courants forts;TZN;SS1;PMQ;docs graphiques;A;Maquettage Poste de livraison.pdf;;;
05/10/2023;6;Cloisons - Doublages;TZN;TNX;DAF;docs écris;A;Bloc porte sanitaires.pdf;;;
08/11/2023;15;Plomberie;TZN;SS5;PRE;docs graphiques;D;Plan de RÉSERVATIONS PLB - SS5.pdf;DI;;
29/06/2023;15;Plomberie;TZN;SS5;PRE;docs graphiques;C;Plan de RÉSERVATIONS PLB - SS5.pdf;;;
13/06/2023;15;Plomberie;TZN;SS5;PRE;docs graphiques;B;Plan de RÉSERVATIONS PLB - SS5.pdf;;;
01/06/2023;15;Plomberie;TZN;SS5;PRE;docs graphiques;A;Plan de RÉSERVATIONS PLB - SS5.pdf;;;
08/11/2023;15;Plomberie;TZN;SS5;PRX;docs graphiques;E;Plan de RÉSEAUX PLB - SS5.pdf;DI;;
29/06/2023;15;Plomberie;TZN;SS5;PRX;docs graphiques;D;Plan de RÉSEAUX PLB - SS5.pdf;;;
13/06/2023;15;Plomberie;TZN;SS5;PRX;docs graphiques;C;Plan de RÉSEAUX PLB - SS5.pdf;;;
01/06/2023;15;Plomberie;TZN;SS5;PRX;docs graphiques;B;Plan de RÉSEAUX PLB - SS5.pdf;;;
05/05/2023;15;Plomberie;TZN;SS5;PRX;docs graphiques;A;Plan de RÉSEAUX PLB - SS5.pdf;;;
08/11/2023;15;Plomberie;TZN;R+6;PRE;docs graphiques;C;Plan de RÉSERVATIONS  PLB - R6.pdf;DI;;
20/10/2023;15;Plomberie;TZN;R+6;PRE;docs graphiques;B;Plan de RÉSERVATIONS  PLB - R6.pdf;;;
05/09/2023;15;Plomberie;TZN;R+6;PRE;docs graphiques;A;Plan de RÉSERVATIONS  PLB - R6.pdf;;;
21/06/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;DAF;docs écris;B;DIFFUSEURS ZONE DÉCORATION.pdf;;;
25/05/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;DAF;docs écris;A;DIFFUSEURS ZONE DÉCORATION.pdf;;;
06/11/2023;01A;Gros-œuvre;TZN;R+5;PFE;docs graphiques;A;Plans des chevetres  et renforts du PHR+5.pdf;DI;;
06/11/2023;01A;Gros-œuvre;TZN;R+4;PFE;docs graphiques;A;Plans des chevetres  et renforts du PHR+4.pdf;DI;;
06/11/2023;01A;Gros-œuvre;TZN;R+3;PFE;docs graphiques;A;Plans des chevetres  et renforts du PHR+3.pdf;DI;;
06/11/2023;01A;Gros-œuvre;TZN;R+2;PFE;docs graphiques;A;Plans des chevetres  et renforts du PHR+2.pdf;DI;;
06/11/2023;01A;Gros-œuvre;TZN;R+1;PFE;docs graphiques;A;Plans des chevetres  et renforts du PHR+1.pdf;DI;;
06/11/2023;17;Electricité courants forts;TZN;TNX;DAF;docs écris;A;FICHE TECHNIQUE PASA.pdf;DI;;
06/11/2023;2;Etanchéité;TZN;TNX;DAF;docs écris;A;DAF Couche de gravillons.pdf;DI;;
03/11/2023;01A;Gros-œuvre;C;TNX;PLN;docs graphiques;B;Plan de la zone 4bis.pdf;DI;;
21/09/2023;01A;Gros-œuvre;C;TNX;PLN;docs graphiques;A;Plan de la zone 4bis.pdf;;;
03/11/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;DAF;docs écris;A;ÉCHANGEURS CPCU.pdf;DI;;
03/11/2023;2;Etanchéité;TZN;TNX;DAF;docs écris;A;DAF Regards.pdf;DI;;
03/11/2023;2;Etanchéité;TZN;TNX;DAF;docs écris;A;DAF écran de semi-indépendance en bitume.pdf;DI;;
02/11/2023;01A;Gros-œuvre;C;TNX;PFE;docs graphiques;F;Zone 4 : Ferraillage planchers collaborants en façade.pdf;DI;;
13/09/2023;01A;Gros-œuvre;C;TNX;PFE;docs graphiques;E;Zone 4 : Ferraillage planchers collaborants en façade.pdf;;;
07/08/2023;01A;Gros-œuvre;C;TNX;PFE;docs graphiques;D;Zone 4 : Ferraillage planchers collaborants en façade.pdf;;;
31/07/2023;01A;Gros-œuvre;C;TNX;PFE;docs graphiques;C;Zone 4 : Ferraillage planchers collaborants en façade.pdf;;;
07/07/2023;01A;Gros-œuvre;C;TNX;PFE;docs graphiques;B;Zone 4 : Ferraillage planchers collaborants en façade.pdf;;;
19/06/2023;01A;Gros-œuvre;C;TNX;PFE;docs graphiques;A;Zone 4 : Ferraillage planchers collaborants en façade.pdf;;;
02/11/2023;01A;Gros-œuvre;B;TNX;PFE;docs graphiques;B;Carnet de ferraillage planchers zone 1 : PH RDC à R+8.pdf;DI;;
02/11/2023;17;Electricité courants forts;TZN;TNX;DAF;docs écris;A;FICHE TECHNIQUE ONDULEUR 20KVA.pdf;DI;;
22/03/2023;6;Cloisons - Doublages;TZN;TNX;DAF;docs écris;A;Façade de gaine techniques GAINEFEU EI30 GCF 30-38 K180 S.pdf;;;
31/10/2023;21;Appareils élévateurs;_;_;NTE;docs écris;A;Etude de trafic monte-vélos.pdf;DI;;
31/10/2023;17;Electricité courants forts;TZN;SS5;PRX;docs graphiques;D;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS5.pdf;DI;;
09/06/2023;17;Electricité courants forts;TZN;SS5;PRX;docs graphiques;C;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS5.pdf;;;
31/05/2023;17;Electricité courants forts;TZN;SS5;PRX;docs graphiques;B;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS5.pdf;;;
05/05/2023;17;Electricité courants forts;TZN;SS5;PRX;docs graphiques;A;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS5.pdf;;;
31/10/2023;17;Electricité courants forts;TZN;SS4;PRX;docs graphiques;E;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS4.pdf;DI;;
09/06/2023;17;Electricité courants forts;TZN;SS4;PRX;docs graphiques;D;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS4.pdf;;;
06/06/2023;17;Electricité courants forts;TZN;SS4;PRX;docs graphiques;C;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS4.pdf;;;
22/05/2023;17;Electricité courants forts;TZN;SS4;PRX;docs graphiques;B;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS4.pdf;;;
02/05/2023;17;Electricité courants forts;TZN;SS4;PRX;docs graphiques;A;PLAN DE CHEMINS DE CÂBLES CFO & CFA_SS4.pdf;;;
31/10/2023;17;Electricité courants forts;TZN;SS4;PRE;docs graphiques;C;PLAN DE RESERVATIONS CFO & CFA.zip;DI;;
09/06/2023;17;Electricité courants forts;TZN;SS4;PRE;docs graphiques;B;PLAN DE RESERVATIONS CFO & CFA.zip;;;
22/05/2023;17;Electricité courants forts;TZN;SS4;PRE;docs graphiques;A;PLAN DE RESERVATIONS CFO & CFA.zip;;;
31/10/2023;01A;Gros-œuvre;B;TNX;DET;docs graphiques;C;Coupes et détails charpente métallique zone 1.pdf;DI;;
24/08/2023;01A;Gros-œuvre;B;TNX;DET;docs graphiques;B;Coupes et détails charpente métallique zone 1.pdf;;;
24/08/2023;01A;Gros-œuvre;B;TNX;DET;docs graphiques;A;Coupes et détails charpente métallique zone 1.pdf;;;
30/10/2023;01A;Gros-œuvre;B;TNX;PCO;docs graphiques;B;Carnet de coffrage zone 5.pdf;DI;;
16/08/2023;01A;Gros-œuvre;B;TNX;PCO;docs graphiques;A;Carnet de coffrage zone 5.pdf;;;
30/10/2023;01A;Gros-œuvre;B;TNX;PFE;docs graphiques;C;Carnet de ferraillage voile de contreventement zone 5 file 6.pdf;DI;;
17/07/2023;01A;Gros-œuvre;B;TNX;PFE;docs graphiques;B;Carnet de ferraillage voile de contreventement zone 5 file 6.pdf;;;
10/07/2023;01A;Gros-œuvre;B;TNX;PFE;docs graphiques;A;Carnet de ferraillage voile de contreventement zone 5 file 6.pdf;;;
30/10/2023;01A;Gros-œuvre;B;TNX;PFE;docs graphiques;D;"Carnet de ferraillage pour les linteau d""escalier ES6.pdf";DI;;
25/07/2023;01A;Gros-œuvre;B;TNX;PFE;docs graphiques;C;"Carnet de ferraillage pour les linteau d""escalier ES6.pdf";;;
02/06/2023;01A;Gros-œuvre;B;TNX;PFE;docs graphiques;A;"Carnet de ferraillage pour les linteau d""escalier ES6.pdf";;;
30/10/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;DAF;docs écris;B; CASSETTE.pdf;DI;;
08/08/2023;14;Chauffage - Ventilation - Climatisation - Désenfumage;TZN;TNX;DAF;docs écris;A; CASSETTE.pdf;;;
26/10/2023;01A;Gros-œuvre;A;TNX;PFE;docs graphiques;D;Carnet de ferraillage linteaux escalier ES4 zone 6.pdf;DI;;
29/08/2023;01A;Gros-œuvre;A;TNX;PFE;docs graphiques;C;Carnet de ferraillage linteaux escalier ES4 zone 6.pdf;;;
