PROJET;PHASE;EMET;LOT;ZONE;NIVEAU;TYPE DE DOCUMENT;3 caractère compris entre 0 & 9;Titre du document;INDICE;Libellé du document;Dernier indice;Date dépôt GED;Date de réception papier;Ajouté par;Chemin vers le fichier;Commentaire libre;Réponse commentaire libre;Date demande visaARC - DTACC;Retard visaARC - DTACC;Date visaARC - DTACC;VisaARC - DTACC;Visa prévuARC - DTACC;Numéro chrono visaARC - DTACC;Numéro interne visaARC - DTACC;Commentaire visaARC - DTACC;Réponse commentaire visaARC - DTACC;Date demande visaBET STR - SCYNA 4;Retard visaBET STR - SCYNA 4;Date visaBET STR - SCYNA 4;VisaBET STR - SCYNA 4;Visa prévuBET STR - SCYNA 4;Numéro chrono visaBET STR - SCYNA 4;Numéro interne visaBET STR - SCYNA 4;Commentaire visaBET STR - SCYNA 4;Réponse commentaire visaBET STR - SCYNA 4;Date demande visaBET Fluide - ATEC;Retard visaBET Fluide - ATEC;Date visaBET Fluide - ATEC;VisaBET Fluide - ATEC;Visa prévuBET Fluide - ATEC;Numéro chrono visaBET Fluide - ATEC;Numéro interne visaBET Fluide - ATEC;Commentaire visaBET Fluide - ATEC;Réponse commentaire visaBET Fluide - ATEC;Date demande visaCoordinateur SSI - EURO COORD;Retard visaCoordinateur SSI - EURO COORD;Date visaCoordinateur SSI - EURO COORD;VisaCoordinateur SSI - EURO COORD;Visa prévuCoordinateur SSI - EURO COORD;Numéro chrono visaCoordinateur SSI - EURO COORD;Numéro interne visaCoordinateur SSI - EURO COORD;Commentaire visaCoordinateur SSI - EURO COORD;Réponse commentaire visaCoordinateur SSI - EURO COORD;Date demande visaACOUSTIQUE - CAP HORN;Retard visaACOUSTIQUE - CAP HORN;Date visaACOUSTIQUE - CAP HORN;VisaACOUSTIQUE - CAP HORN;Visa prévuACOUSTIQUE - CAP HORN;Numéro chrono visaACOUSTIQUE - CAP HORN;Numéro interne visaACOUSTIQUE - CAP HORN;Commentaire visaACOUSTIQUE - CAP HORN;Réponse commentaire visaACOUSTIQUE - CAP HORN;Date demande visaBDC - BTP CONSULTANTS;Retard visaBDC - BTP CONSULTANTS;Date visaBDC - BTP CONSULTANTS;VisaBDC - BTP CONSULTANTS;Visa prévuBDC - BTP CONSULTANTS;Numéro chrono visaBDC - BTP CONSULTANTS;Numéro interne visaBDC - BTP CONSULTANTS;Commentaire visaBDC - BTP CONSULTANTS;Réponse commentaire visaBDC - BTP CONSULTANTS;Date demande visaBET Façade - ROUX INGENIERIE;Retard visaBET Façade - ROUX INGENIERIE;Date visaBET Façade - ROUX INGENIERIE;VisaBET Façade - ROUX INGENIERIE;Visa prévuBET Façade - ROUX INGENIERIE;Numéro chrono visaBET Façade - ROUX INGENIERIE;Numéro interne visaBET Façade - ROUX INGENIERIE;Commentaire visaBET Façade - ROUX INGENIERIE;Réponse commentaire visaBET Façade - ROUX INGENIERIE;Column82;Column83
PECM;EXE;DPR;MEXT;TZ;R+1;PEC;3;RAPPORT D'ESSAI AEV BOIS;0;F - AEV - BOIS.pdf;DI;23/11/2023;;Romario BANDULA;/01 - DOC EXE/Lot 05 - MEXT/Pièces écrites;;;23/11/2023;;23/11/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/11/2023;-38;15/01/2024;NC;;38;;;;23/11/2023;-32;09/01/2024;F;;166;;;;23/11/2023;;28/11/2023;VSO;;12;24;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;TZ;R+1;PEC;1;ATTESTATION PERFORMANCE BOIS;0;Attestation performance bois.pdf;DI;23/11/2023;;Romario BANDULA;/01 - DOC EXE/Lot 05 - MEXT/Pièces écrites;;;23/11/2023;;23/11/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/11/2023;-39;15/01/2024;VOB;;48;;"Chérif HADREB :
Le visa acoustique ne s'effectue que sur la base de PV ou rapport d'essai acoustique";;23/11/2023;-32;09/01/2024;F;;168;;;;23/11/2023;;28/11/2023;VSO;;14;23;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;3;PLAN MEXT COTE ST HONORE + ORATOIRE;0;MEXT J.D.L'oratoire_ St Honoré PL400 Ind0.pdf;DI;23/10/2023;;Romario BANDULA;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;23/10/2023;-1;07/11/2023;VOB;;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/10/2023;-70;15/01/2024;VOB;;42;;"Chérif HADREB :
Transmettre PV acoustique des châssis Oscillo-battants";;23/10/2023;-63;09/01/2024;S;;151;;"Meriem ABDELLAOUI :
Voir FED-4 en pièce jointe.";;23/10/2023;;03/11/2023;REF;;8;18;"Vincent Pottier :
voir pièce jointe";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;2;PLAN MEXT RUE MARENGO;A;MEXT R+1 Rue Marengo - MEXT Rue Marengo.IndA.pdf;DI;16/10/2023;;Romario BANDULA;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;16/10/2023;-3;03/11/2023;VOB;;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/10/2023;-77;15/01/2024;VOB;;43;;"Chérif HADREB :
Nous transmettre PV acoustique des châssis Oscillo
Nous transmettre le PV acoustique des châssis OP. Est ce que la serrurerie des châssis OP est identique aux châssis courants, préciser le nombre de point de fermeture 
La tôle acier pliée support à la base du châssis ne permet pas de garantir l'affaiblissement acoustique.";;16/10/2023;-70;09/01/2024;S;;152;;"Meriem ABDELLAOUI :
Voir FED-4 en pièce jointe.";;16/10/2023;-3;03/11/2023;REF;;6;17;"Vincent Pottier :
voir pièce jointe";;;
PECM;EXE;DPR;SP;BUR;R+1;FTP;0;Moquette;0;FT-_T3580_City_Square.pdf;DI;11/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 15 - Sols souples/Fiche Technique Produit;;;11/10/2023;;23/10/2023;REF;;104;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/10/2023;-82;15/01/2024;VOB;;44;;"Chérif HADREB :
La moquette proposée possède une absorption acoustique de 0,15 quand la notice acoustique impose 0,30 au moins, Cf. Notice acoustique §12.2";;11/10/2023;-2;27/10/2023;S;;38;;"Meriem ABDELLAOUI :
Le classement UPEC doit correspondre à l'usage prévu du revêtement de sol.";;;;;;;;;;;;
PECM;EXE;DPR;CLO;SAN;R+1;FTP;35;profilés;0;DOP SI PR 001 v1 - profilés.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;NC;;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;55;;;;05/10/2023;-10;29/10/2023;F;;81;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;32;DOP 0003 01;0;DOP-0003-01.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;NC;;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;9;;;;05/10/2023;-10;29/10/2023;F;;88;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;28;ACERMI;0;ACERMI.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;NC;;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;13;;;;05/10/2023;-10;29/10/2023;F;;84;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;25;DOP;0;DOP.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;NC;;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;16;;;;05/10/2023;-10;29/10/2023;F;;93;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;22;FDES Colles  SINIAT SALSI;0;2020 12_FDES_Colles - SINIAT-SALSI.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;NC;;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;19;;;;05/10/2023;-10;29/10/2023;H;;58;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;21;liant colle carreaux;0;DOP SISA LC 002 v0 - liant colle carreaux.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;NC;;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;20;;;;05/10/2023;-10;29/10/2023;F;;95;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;16;carreaux de plâtre;0;DOP SI CX 010 v1 - carreaux de plâtre.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;NC;;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;25;;;;05/10/2023;-10;29/10/2023;F;;85;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;SAN;R+1;FTP;14;FDES plaques de platre_PREGYPLAC STD, HYDRO, ROC;0;FDES plaques de platre_PREGYPLAC STD, HYDRO, ROC DE BA18 A BA25S.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;NC;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;27;;"Chérif HADREB :
La notice acoustique ne prescrit pas de plaque de plâtre BA25 S !";;05/10/2023;-10;29/10/2023;H;;51;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;13;PRÉGYFLAM Std BA15;0;PRÉGYFLAM Std BA15.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;;;24/10/2023;NC;;107;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;28;;"Chérif HADREB :
La notice acoustique ne prescrit pas de plaque de plâtre BA15";;05/10/2023;-108;05/02/2024;F;;196;;;;;;;;;;;;;"EXE

ARC - DTACC -> NC
Roberto SABELLA :";"EXE
05/10/2023
ARC - DTACC -> NC
Roberto SABELLA :"
PECM;EXE;DPR;CLO;TZ;R+1;FTP;12;DVS_PREGYFLAM_SINIAT_V1_11 02 2021_FR;0;DVS_PREGYFLAM_SINIAT_V1_11 02 2021_FR.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;24/10/2023;NC;;108;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Produit de référence 
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;29;;;;05/10/2023;-108;05/02/2024;H;;184;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;11;FDES plaques de platre_PLAQUES PROTECTION INCENDIE;0;FDES plaques de platre_PLAQUES PROTECTION INCENDIE DE BA13 A BA15.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;24/10/2023;NC;;109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;30;;;;05/10/2023;-108;05/02/2024;H;;188;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;9;DVS_PLAQUE DE PLATRE_SINIAT_V1_11 02 2021_FR;0;DVS_PLAQUE DE PLATRE_SINIAT_V1_11 02 2021_FR.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;24/10/2023;NC;;111;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;32;;;;05/10/2023;-108;05/02/2024;H;;195;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;8;FDES plaques de platre_PREGYPLAC BA13 STD et HYDRO;0;FDES plaques de platre_PREGYPLAC BA13 STD et HYDRO.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;24/10/2023;NC;;112;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence 
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;33;;;;05/10/2023;-108;05/02/2024;H;;194;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;7;plaques de plâtre;0;DOP SI P 004 v1 - plaques de plâtre.pdf;DI;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;24/10/2023;NC;;113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;56;;;;05/10/2023;-108;05/02/2024;F;;193;;;;;;;;;;;;;;
PECM;EXE;DPR;FP;BUR;R+1;FTP;5;DP RIGITONE;0;DoP_PLF001_EN_14190_2014_Rigitone.pdf;DI;05/10/2023;;Romario BANDULA;/01 - DOC EXE/Lot 14 - Plafonds Suspendus/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;NC;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;58;;;;05/10/2023;-10;29/10/2023;F;;71;;;;;;;;;;;;;;
PECM;EXE;DPR;FP;BUR;R+1;FTP;2;FIBRAROC;0;3440-dalle-acoustique-en-laine-de-bois-2023-03-27-1402.pdf;DI;05/10/2023;;Romario BANDULA;/01 - DOC EXE/Lot 14 - Plafonds Suspendus/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;VOB;;50;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-88;15/01/2024;VAO;;61;;"Chérif HADREB :
Une pose, de panneau acoustique, sans plénum rapporté directement en sous face de plancher. panneaux Organic Minéral de chez Kanuf ép. 75mm au moins permettant une absorption acoustique de 1,0.";;05/10/2023;-10;29/10/2023;F;;67;;;;;;;;;;;;;;
PECM;EXE;DPR;FP;BUR;R+1;FTP;0;RIGITONE R MIX;0;RigitoneRMix.pdf;DI;05/10/2023;;Romario BANDULA;/01 - DOC EXE/Lot 14 - Plafonds Suspendus/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;REF;;51;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-88;15/01/2024;REF;;62;;"Chérif HADREB :
Non cohérent à la référence du plafond de la notice acoustique";"Romario BANDULA :
Ceci n'est pas la fiche technique du plafond, mais du joint qu'on utilise pour la jonction des plaques perforées. 

Cordialement,";05/10/2023;-10;29/10/2023;F;;66;;;;;;;;;;;;;;
PECM;EXE;DPR;FP;BUR;R+1;DET;1;DETAILS + COUPE BACS METALLIQUE;0;EC3-LOURD.pdf;DI;29/09/2023;;Romario BANDULA;/01 - DOC EXE/Lot 14 - Plafonds Suspendus/Pièces graphiques;;;29/09/2023;-17;30/10/2023;VAO;;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29/09/2023;-94;15/01/2024;VOB;;63;;"Chérif HADREB :
Préciser le taux de perforation des bacs métalliques en cohérence avec l'absorption acoustique recherchée de 0,75 au moins.
Transmettre un PV ou rapport d'essai acoustique";;29/09/2023;-16;29/10/2023;F;;75;;;;;;;;;;;;;;
PECM;EXE;DPR;FP;BUR;R+1;FTP;1;FT BACS METALLIQUE CIRCULATION;0;BACS BASCULANTS - EC3.pdf;DI;29/09/2023;;Romario BANDULA;/01 - DOC EXE/Lot 14 - Plafonds Suspendus/Fiche Technique Produit;;;29/09/2023;-10;23/10/2023;VOB;;52;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;29/09/2023;-94;15/01/2024;VOB;;64;;"Chérif HADREB :
Une fiche technique généraliste ne peut être considérée comme un PV acoustique.";;29/09/2023;-16;29/10/2023;F;;65;;;;;;;;;;;;;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;1;PLAN MEXT RUE MARENGO;0;MEXT R+1 Rue Marengo - MEXT Rue Marengo Ind0.pdf;DI;25/09/2023;;Romario BANDULA;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;25/09/2023;;03/10/2023;REF;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/09/2023;-97;15/01/2024;VOB;;65;;"Chérif HADREB :
Dito Visas précédents, 
Transmettre PV acoustique justifiant l'affaiblissement acoustique des châssis Oscillo et châssis OP";;25/09/2023;-91;09/01/2024;S;;153;;"Meriem ABDELLAOUI :
Voir FED-4 en pièce jointe.";;;;;;;;;;;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;0;MEXT TYPE 1 RIVOLI;0;162 rue de Rivoli - MEXT Type 1 Ind0 .pdf;DI;18/09/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;18/09/2023;-1;03/10/2023;VOB;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18/09/2023;-105;15/01/2024;VOB;;66;;"Chérif HADREB :
Dito visas précédents, 
Nous transmettre le PV acoustique de l'ensemble des châssis : fixe, ouvrant oscillo et OP";;18/09/2023;-99;09/01/2024;S;;154;;"Meriem ABDELLAOUI :
Voir FED-4 en pièce jointe.";;;;;;;;;;;;
